ano,trimestre,categoria,tipo,instituicao_financeira,cnpj_if,cnpj_norm,nome_norm,banco_encontrado,origem_do_match,segmento,nome_banco,indice,qtd_total_reclamacoes,qtd_reclamacoes_reguladas_procedentes,qtd_reclamacoes_reguladas_outras,qtd_reclamacoes_nao_reguladas,qtd_total_clientes_ccs_e_scr,qtd_clientes_ccs,qtd_clientes_scr,origem_arquivo,processado_em
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,INDUSTRIAL DO BRASIL (conglomerado), ,,INDUSTRIAL DO BRASIL,True,nome,S4,INDUSTRIAL DO BRASIL - PRUDENCIAL,,23,5,16,2,65379,4647,61507,2022_tri_01.csv,2026-09-15T02:10:32.324941+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,INDUSTRIAL DO BRASIL (conglomerado), ,,INDUSTRIAL DO BRASIL,True,nome,S4,INDUSTRIAL DO BRASIL - PRUDENCIAL,,23,5,16,2,65379,4647,61507,2022_tri_01.csv,2026-09-15T02:12:54.842771+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,INDUSTRIAL DO BRASIL (conglomerado), ,,INDUSTRIAL DO BRASIL,True,nome,S4,INDUSTRIAL DO BRASIL - PRUDENCIAL,,23,5,16,2,65379,4647,61507,2022_tri_01.csv,2026-09-15T02:03:59.217890+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,INDUSTRIAL DO BRASIL (conglomerado), ,,INDUSTRIAL DO BRASIL,True,nome,S4,INDUSTRIAL DO BRASIL - PRUDENCIAL,,23,5,16,2,65379,4647,61507,2022_tri_01.csv,2026-09-15T02:14:49.081377+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,INTER (conglomerado), ,,INTER,False,nenhum,,,48.85,1720,833,688,199,17049709,16953999,2638025,2022_tri_01.csv,2026-09-15T02:03:59.047919+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,INTER (conglomerado), ,,INTER,False,nenhum,,,48.85,1720,833,688,199,17049709,16953999,2638025,2022_tri_01.csv,2026-09-15T02:14:49.634090+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,INTER (conglomerado), ,,INTER,False,nenhum,,,48.85,1720,833,688,199,17049709,16953999,2638025,2022_tri_01.csv,2026-09-15T02:12:56.226888+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,INTER (conglomerado), ,,INTER,False,nenhum,,,48.85,1720,833,688,199,17049709,16953999,2638025,2022_tri_01.csv,2026-09-15T02:10:33.365137+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,ITAU (conglomerado), ,,ITAU,True,nome,S1,ITAU - PRUDENCIAL,12.26,5422,1136,2726,1560,92631221,73942108,53934158,2022_tri_01.csv,2026-09-15T02:10:33.296234+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,ITAU (conglomerado), ,,ITAU,True,nome,S1,ITAU - PRUDENCIAL,12.26,5422,1136,2726,1560,92631221,73942108,53934158,2022_tri_01.csv,2026-09-15T02:12:56.223656+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,ITAU (conglomerado), ,,ITAU,True,nome,S1,ITAU - PRUDENCIAL,12.26,5422,1136,2726,1560,92631221,73942108,53934158,2022_tri_01.csv,2026-09-15T02:14:49.811260+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,ITAU (conglomerado), ,,ITAU,True,nome,S1,ITAU - PRUDENCIAL,12.26,5422,1136,2726,1560,92631221,73942108,53934158,2022_tri_01.csv,2026-09-15T02:03:59.148706+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,IUGU INSTITUIÇÃO DE PAGAMENTO S.A.,15111975,15111975,IUGU INSTITUICAO DE PAGAMENTO,False,nenhum,,,,14,7,6,1,1381,,1381,2022_tri_01.csv,2026-09-15T02:04:00.591057+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,IUGU INSTITUIÇÃO DE PAGAMENTO S.A.,15111975,15111975,IUGU INSTITUICAO DE PAGAMENTO,False,nenhum,,,,14,7,6,1,1381,,1381,2022_tri_01.csv,2026-09-15T02:14:48.929429+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,IUGU INSTITUIÇÃO DE PAGAMENTO S.A.,15111975,15111975,IUGU INSTITUICAO DE PAGAMENTO,False,nenhum,,,,14,7,6,1,1381,,1381,2022_tri_01.csv,2026-09-15T02:10:33.500370+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,IUGU INSTITUIÇÃO DE PAGAMENTO S.A.,15111975,15111975,IUGU INSTITUICAO DE PAGAMENTO,False,nenhum,,,,14,7,6,1,1381,,1381,2022_tri_01.csv,2026-09-15T02:12:55.936674+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"JBCRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO",04230630,4230630,JBCRED SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S5,JBCRED S.A. SCME,,9,0,5,4,57183,,57183,2022_tri_01.csv,2026-09-15T02:10:33.147703+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"JBCRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO",04230630,4230630,JBCRED SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S5,JBCRED S.A. SCME,,9,0,5,4,57183,,57183,2022_tri_01.csv,2026-09-15T02:14:48.684218+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"JBCRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO",04230630,4230630,JBCRED SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S5,JBCRED S.A. SCME,,9,0,5,4,57183,,57183,2022_tri_01.csv,2026-09-15T02:12:55.519025+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"JBCRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO",04230630,4230630,JBCRED SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S5,JBCRED S.A. SCME,,9,0,5,4,57183,,57183,2022_tri_01.csv,2026-09-15T02:04:00.446705+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,JP MORGAN CHASE (conglomerado), ,,JP MORGAN CHASE,True,nome,S3,JP MORGAN CHASE - PRUDENCIAL,,3,0,2,1,4029,4004,105,2022_tri_01.csv,2026-09-15T02:03:59.518422+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,JP MORGAN CHASE (conglomerado), ,,JP MORGAN CHASE,True,nome,S3,JP MORGAN CHASE - PRUDENCIAL,,3,0,2,1,4029,4004,105,2022_tri_01.csv,2026-09-15T02:12:57.589088+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,JP MORGAN CHASE (conglomerado), ,,JP MORGAN CHASE,True,nome,S3,JP MORGAN CHASE - PRUDENCIAL,,3,0,2,1,4029,4004,105,2022_tri_01.csv,2026-09-15T02:10:32.782225+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,JP MORGAN CHASE (conglomerado), ,,JP MORGAN CHASE,True,nome,S3,JP MORGAN CHASE - PRUDENCIAL,,3,0,2,1,4029,4004,105,2022_tri_01.csv,2026-09-15T02:14:50.121674+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",06040559,6040559,KREDILIG CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,KREDILIG S.A. - CFI,,2,0,2,0,331957,5,331955,2022_tri_01.csv,2026-09-15T02:14:49.996350+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",06040559,6040559,KREDILIG CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,KREDILIG S.A. - CFI,,2,0,2,0,331957,5,331955,2022_tri_01.csv,2026-09-15T02:03:59.390135+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",06040559,6040559,KREDILIG CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,KREDILIG S.A. - CFI,,2,0,2,0,331957,5,331955,2022_tri_01.csv,2026-09-15T02:12:57.518825+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",06040559,6040559,KREDILIG CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,KREDILIG S.A. - CFI,,2,0,2,0,331957,5,331955,2022_tri_01.csv,2026-09-15T02:10:31.974195+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",11271860,11271860,LEBES FINANCEIRA CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,LEBES FINANCEIRA CFI SA,,2,0,1,1,284124,5,284120,2022_tri_01.csv,2026-09-15T02:03:59.456844+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",11271860,11271860,LEBES FINANCEIRA CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,LEBES FINANCEIRA CFI SA,,2,0,1,1,284124,5,284120,2022_tri_01.csv,2026-09-15T02:14:48.840461+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",11271860,11271860,LEBES FINANCEIRA CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,LEBES FINANCEIRA CFI SA,,2,0,1,1,284124,5,284120,2022_tri_01.csv,2026-09-15T02:10:33.669001+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",11271860,11271860,LEBES FINANCEIRA CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,LEBES FINANCEIRA CFI SA,,2,0,1,1,284124,5,284120,2022_tri_01.csv,2026-09-15T02:12:56.094531+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"LECCA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A",07652226,7652226,LECCA CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,LECCA,,3,2,0,1,27174,278,26896,2022_tri_01.csv,2026-09-15T02:10:33.379506+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"LECCA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A",07652226,7652226,LECCA CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,LECCA,,3,2,0,1,27174,278,26896,2022_tri_01.csv,2026-09-15T02:03:59.645268+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"LECCA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A",07652226,7652226,LECCA CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,LECCA,,3,2,0,1,27174,278,26896,2022_tri_01.csv,2026-09-15T02:12:55.441766+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"LECCA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A",07652226,7652226,LECCA CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,LECCA,,3,2,0,1,27174,278,26896,2022_tri_01.csv,2026-09-15T02:14:49.180754+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,M PAGAMENTOS S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO,07747410,7747410,M PAGAMENTOS CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,SAX S.A. CFI,,12,6,4,2,667419,,667419,2022_tri_01.csv,2026-09-15T02:14:49.396851+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,M PAGAMENTOS S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO,07747410,7747410,M PAGAMENTOS CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,SAX S.A. CFI,,12,6,4,2,667419,,667419,2022_tri_01.csv,2026-09-15T02:04:00.259203+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,M PAGAMENTOS S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO,07747410,7747410,M PAGAMENTOS CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,SAX S.A. CFI,,12,6,4,2,667419,,667419,2022_tri_01.csv,2026-09-15T02:10:33.239490+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,M PAGAMENTOS S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO,07747410,7747410,M PAGAMENTOS CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,SAX S.A. CFI,,12,6,4,2,667419,,667419,2022_tri_01.csv,2026-09-15T02:12:55.844774+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MASTER (conglomerado), ,,MASTER,False,nenhum,,,601.71,185,88,87,10,146248,7754,138778,2022_tri_01.csv,2026-09-15T02:14:49.546441+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MASTER (conglomerado), ,,MASTER,False,nenhum,,,601.71,185,88,87,10,146248,7754,138778,2022_tri_01.csv,2026-09-15T02:03:59.917223+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MASTER (conglomerado), ,,MASTER,False,nenhum,,,601.71,185,88,87,10,146248,7754,138778,2022_tri_01.csv,2026-09-15T02:10:32.302863+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MASTER (conglomerado), ,,MASTER,False,nenhum,,,601.71,185,88,87,10,146248,7754,138778,2022_tri_01.csv,2026-09-15T02:12:56.561536+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MERCADO CRÉDITO (conglomerado), ,,MERCADO CREDITO,False,nenhum,,,24.96,2202,800,1213,189,32050707,32007869,3346123,2022_tri_01.csv,2026-09-15T02:03:59.479305+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MERCADO CRÉDITO (conglomerado), ,,MERCADO CREDITO,False,nenhum,,,24.96,2202,800,1213,189,32050707,32007869,3346123,2022_tri_01.csv,2026-09-15T02:12:56.074438+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MERCADO CRÉDITO (conglomerado), ,,MERCADO CREDITO,False,nenhum,,,24.96,2202,800,1213,189,32050707,32007869,3346123,2022_tri_01.csv,2026-09-15T02:10:32.720487+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MERCADO CRÉDITO (conglomerado), ,,MERCADO CREDITO,False,nenhum,,,24.96,2202,800,1213,189,32050707,32007869,3346123,2022_tri_01.csv,2026-09-15T02:14:49.277386+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MERCANTIL DO BRASIL (conglomerado), ,,MERCANTIL DO BRASIL,True,nome,S3,MERCANTIL DO BRASIL - PRUDENCIAL,53.16,503,255,199,49,4796822,3811309,2339142,2022_tri_01.csv,2026-09-15T02:10:33.404899+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MERCANTIL DO BRASIL (conglomerado), ,,MERCANTIL DO BRASIL,True,nome,S3,MERCANTIL DO BRASIL - PRUDENCIAL,53.16,503,255,199,49,4796822,3811309,2339142,2022_tri_01.csv,2026-09-15T02:14:48.841710+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MERCANTIL DO BRASIL (conglomerado), ,,MERCANTIL DO BRASIL,True,nome,S3,MERCANTIL DO BRASIL - PRUDENCIAL,53.16,503,255,199,49,4796822,3811309,2339142,2022_tri_01.csv,2026-09-15T02:03:59.401869+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MERCANTIL DO BRASIL (conglomerado), ,,MERCANTIL DO BRASIL,True,nome,S3,MERCANTIL DO BRASIL - PRUDENCIAL,53.16,503,255,199,49,4796822,3811309,2339142,2022_tri_01.csv,2026-09-15T02:12:57.676997+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MERCEDES-BENZ (conglomerado), ,,MERCEDESBENZ,True,nome,S3,MERCEDES-BENZ - PRUDENCIAL,,1,0,0,1,19627,409,19300,2022_tri_01.csv,2026-09-15T02:03:58.913305+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MERCEDES-BENZ (conglomerado), ,,MERCEDESBENZ,True,nome,S3,MERCEDES-BENZ - PRUDENCIAL,,1,0,0,1,19627,409,19300,2022_tri_01.csv,2026-09-15T02:10:32.935398+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MERCEDES-BENZ (conglomerado), ,,MERCEDESBENZ,True,nome,S3,MERCEDES-BENZ - PRUDENCIAL,,1,0,0,1,19627,409,19300,2022_tri_01.csv,2026-09-15T02:14:49.285920+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MERCEDES-BENZ (conglomerado), ,,MERCEDESBENZ,True,nome,S3,MERCEDES-BENZ - PRUDENCIAL,,1,0,0,1,19627,409,19300,2022_tri_01.csv,2026-09-15T02:12:56.387447+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",09464032,9464032,MIDWAY CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,MIDWAY S.A. - SCFI,2.87,164,31,96,37,10786244,1470241,10558992,2022_tri_01.csv,2026-09-15T02:03:59.110911+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",09464032,9464032,MIDWAY CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,MIDWAY S.A. - SCFI,2.87,164,31,96,37,10786244,1470241,10558992,2022_tri_01.csv,2026-09-15T02:10:33.111737+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",09464032,9464032,MIDWAY CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,MIDWAY S.A. - SCFI,2.87,164,31,96,37,10786244,1470241,10558992,2022_tri_01.csv,2026-09-15T02:12:56.159646+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",09464032,9464032,MIDWAY CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,MIDWAY S.A. - SCFI,2.87,164,31,96,37,10786244,1470241,10558992,2022_tri_01.csv,2026-09-15T02:14:49.067741+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MODAL (conglomerado), ,,MODAL,True,acronimo,S4,BANCO MODAL S.A. - PRUDENCIAL,,66,25,33,8,1589489,1589126,46505,2022_tri_01.csv,2026-09-15T02:10:31.780659+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MODAL (conglomerado), ,,MODAL,True,acronimo,S4,BANCO MODAL S.A. - PRUDENCIAL,,66,25,33,8,1589489,1589126,46505,2022_tri_01.csv,2026-09-15T02:12:55.648319+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MODAL (conglomerado), ,,MODAL,True,acronimo,S4,BANCO MODAL S.A. - PRUDENCIAL,,66,25,33,8,1589489,1589126,46505,2022_tri_01.csv,2026-09-15T02:14:49.172038+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MODAL (conglomerado), ,,MODAL,True,acronimo,S4,BANCO MODAL S.A. - PRUDENCIAL,,66,25,33,8,1589489,1589126,46505,2022_tri_01.csv,2026-09-15T02:03:59.589739+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS",04379829,4379829,NEGRESCO CREDITO FINANCIAMENTO E INVESTIMENTOS,True,cnpj,S4,NEGRESCO S.A. - CFI,,9,1,7,1,448030,607,447424,2022_tri_01.csv,2026-09-15T02:03:59.650844+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS",04379829,4379829,NEGRESCO CREDITO FINANCIAMENTO E INVESTIMENTOS,True,cnpj,S4,NEGRESCO S.A. - CFI,,9,1,7,1,448030,607,447424,2022_tri_01.csv,2026-09-15T02:14:49.365099+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS",04379829,4379829,NEGRESCO CREDITO FINANCIAMENTO E INVESTIMENTOS,True,cnpj,S4,NEGRESCO S.A. - CFI,,9,1,7,1,448030,607,447424,2022_tri_01.csv,2026-09-15T02:12:55.734748+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS",04379829,4379829,NEGRESCO CREDITO FINANCIAMENTO E INVESTIMENTOS,True,cnpj,S4,NEGRESCO S.A. - CFI,,9,1,7,1,448030,607,447424,2022_tri_01.csv,2026-09-15T02:10:32.110832+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,NEON (conglomerado), ,,NEON,False,nenhum,,,441.13,528,385,114,29,872741,0,872741,2022_tri_01.csv,2026-09-15T02:10:33.769224+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,NEON (conglomerado), ,,NEON,False,nenhum,,,441.13,528,385,114,29,872741,0,872741,2022_tri_01.csv,2026-09-15T02:12:55.808678+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,NEON (conglomerado), ,,NEON,False,nenhum,,,441.13,528,385,114,29,872741,0,872741,2022_tri_01.csv,2026-09-15T02:14:49.619815+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,NEON (conglomerado), ,,NEON,False,nenhum,,,441.13,528,385,114,29,872741,0,872741,2022_tri_01.csv,2026-09-15T02:04:00.748066+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO,74828799,74828799,NOVO BANCO CONTINENTAL BANCO MULTIPLO,True,cnpj,S4,NOVO BANCO CONTINENTAL S.A. - BM - PRUDENCIAL,,45,3,41,1,198099,3202,195343,2022_tri_01.csv,2026-09-15T02:04:00.791197+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO,74828799,74828799,NOVO BANCO CONTINENTAL BANCO MULTIPLO,True,cnpj,S4,NOVO BANCO CONTINENTAL S.A. - BM - PRUDENCIAL,,45,3,41,1,198099,3202,195343,2022_tri_01.csv,2026-09-15T02:12:55.688897+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO,74828799,74828799,NOVO BANCO CONTINENTAL BANCO MULTIPLO,True,cnpj,S4,NOVO BANCO CONTINENTAL S.A. - BM - PRUDENCIAL,,45,3,41,1,198099,3202,195343,2022_tri_01.csv,2026-09-15T02:14:49.195316+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO,74828799,74828799,NOVO BANCO CONTINENTAL BANCO MULTIPLO,True,cnpj,S4,NOVO BANCO CONTINENTAL S.A. - BM - PRUDENCIAL,,45,3,41,1,198099,3202,195343,2022_tri_01.csv,2026-09-15T02:10:31.558960+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,NUBANK (conglomerado), ,,NUBANK,False,nenhum,,,7.48,1541,410,859,272,54748336,52847381,26162099,2022_tri_01.csv,2026-09-15T02:10:32.715027+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,NUBANK (conglomerado), ,,NUBANK,False,nenhum,,,7.48,1541,410,859,272,54748336,52847381,26162099,2022_tri_01.csv,2026-09-15T02:03:59.621745+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,NUBANK (conglomerado), ,,NUBANK,False,nenhum,,,7.48,1541,410,859,272,54748336,52847381,26162099,2022_tri_01.csv,2026-09-15T02:12:57.347292+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,NUBANK (conglomerado), ,,NUBANK,False,nenhum,,,7.48,1541,410,859,272,54748336,52847381,26162099,2022_tri_01.csv,2026-09-15T02:14:49.917122+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,OMNI (conglomerado), ,,OMNI,True,nome,S4,OMNI,,141,23,65,53,5019455,202517,4838125,2022_tri_01.csv,2026-09-15T02:12:56.498459+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,OMNI (conglomerado), ,,OMNI,True,nome,S4,OMNI,,141,23,65,53,5019455,202517,4838125,2022_tri_01.csv,2026-09-15T02:14:49.989184+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,OMNI (conglomerado), ,,OMNI,True,nome,S4,OMNI,,141,23,65,53,5019455,202517,4838125,2022_tri_01.csv,2026-09-15T02:10:32.644170+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,OMNI (conglomerado), ,,OMNI,True,nome,S4,OMNI,,141,23,65,53,5019455,202517,4838125,2022_tri_01.csv,2026-09-15T02:03:59.687902+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,ORIGINAL (conglomerado), ,,ORIGINAL,True,nome,S3,ORIGINAL - PRUDENCIAL,21.59,1925,822,867,236,38069786,37864819,3568320,2022_tri_01.csv,2026-09-15T02:10:33.307194+00:00
